/chain,,,,,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@StageTime_1_p,/stages/stage/@StageTime_1_v,/stages/stage/@StageTime_2_p,/stages/stage/@StageTime_2_v,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
32,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0122,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0123,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0124,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0125,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0217,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0126,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0128,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0129,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0130,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0132,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0100,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0133,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0199,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Manuf_0134,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Manuf_0135,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Manuf_0137,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Manuf_0141,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0142,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0145,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0205,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0146,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Manuf_0147,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Manuf_0148,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Manuf_0207,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0149,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0150,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0151,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0154,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0156,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0158,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0159,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0160,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0213,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0161,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0162,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Manuf_0163,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Manuf_0166,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Manuf_0167,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Manuf_0169,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Manuf_0170,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Manuf_0171,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0057,Manuf_0172,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Manuf_0173,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Manuf_0174,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0060,Manuf_0175,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0061,Manuf_0176,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0062,Manuf_0177,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0063,Manuf_0178,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0064,Manuf_0179,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0065,Manuf_0180,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0066,Manuf_0181,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0067,Manuf_0182,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Manuf_0183,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Manuf_0184,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Manuf_0185,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0071,Manuf_0186,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0072,Manuf_0187,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0073,Manuf_0188,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0074,Manuf_0189,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Manuf_0190,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Manuf_0191,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Manuf_0192,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0078,Manuf_0193,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Manuf_0194,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0080,Manuf_0195,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Manuf_0196,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0082,Manuf_0197,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0083,Manuf_0198,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0084,Manuf_0200,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0084,Manuf_0208,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0085,Manuf_0202,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0086,Manuf_0204,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0086,Manuf_0214,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0087,Manuf_0209,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0088,Manuf_0210,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0089,Manuf_0211,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0090,Manuf_0212,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0091,Manuf_0215,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0092,Manuf_0216,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0093,Manuf_0218,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0094,Manuf_0219,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0095,Manuf_0220,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0096,Manuf_0221,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0097,Dist_0001,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0098,Dist_0002,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0099,Dist_0003,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0100,Dist_0004,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0101,Dist_0005,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0102,Dist_0006,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0103,Dist_0007,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0104,Dist_0008,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0105,Dist_0009,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0106,Dist_0010,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0107,Dist_0011,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0108,Dist_0012,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0109,Dist_0013,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0110,Dist_0014,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0111,Dist_0015,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Dist_0016,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0113,Dist_0017,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0114,Dist_0018,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0115,Dist_0019,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0020,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0117,Dist_0021,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0022,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0120,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0120,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0121,Dist_0023,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0121,Dist_0089,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0122,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0122,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0123,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0123,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0124,Dist_0024,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0124,Dist_0090,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0125,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0125,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0126,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0126,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0127,Dist_0025,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0127,Dist_0091,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0128,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0128,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0129,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0129,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0130,Dist_0026,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0130,Dist_0092,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0131,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0131,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0132,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0132,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0133,Dist_0027,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0133,Dist_0093,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0134,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0134,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0135,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0135,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0136,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0136,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0137,Dist_0028,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0137,Dist_0078,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0138,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0138,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0138,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0139,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0139,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0139,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0140,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0140,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0140,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0141,Dist_0029,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0141,Dist_0079,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0141,Dist_0107,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0142,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0142,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0143,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0143,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0143,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0143,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0144,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0144,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0144,Dist_0084,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0145,Dist_0030,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0145,Dist_0080,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0145,Dist_0083,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0145,Dist_0084,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0146,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0146,Dist_0081,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0146,Dist_0109,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0147,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0147,Dist_0081,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0147,Dist_0109,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0148,Dist_0031,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0148,Dist_0081,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0148,Dist_0109,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0149,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0149,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0150,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0150,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0151,Dist_0032,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0151,Dist_0082,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0152,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0152,Dist_0084,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0152,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0153,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0153,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0154,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0154,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0155,Dist_0033,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0155,Dist_0085,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0156,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0156,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0157,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0157,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0158,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0158,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0159,Dist_0034,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0159,Dist_0086,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0160,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0160,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0161,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0161,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0162,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0162,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0163,Dist_0035,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0163,Dist_0087,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0164,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0164,Dist_0088,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0164,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0165,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0165,Dist_0088,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0165,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0166,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0166,Dist_0088,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0166,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0167,Dist_0036,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0167,Dist_0088,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0167,Dist_0110,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0168,Dist_0037,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0168,Dist_0075,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0169,Dist_0037,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0169,Dist_0075,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0170,Dist_0037,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0170,Dist_0075,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0171,Dist_0038,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0171,Dist_0076,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0172,Dist_0038,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0172,Dist_0076,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0173,Dist_0038,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0173,Dist_0076,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0174,Dist_0039,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0174,Dist_0077,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0175,Dist_0039,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0175,Dist_0077,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0176,Dist_0039,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0176,Dist_0077,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0177,Dist_0040,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0177,Dist_0060,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0178,Dist_0041,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0178,Dist_0061,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0179,Dist_0042,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0179,Dist_0062,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0180,Dist_0043,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0180,Dist_0063,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0181,Dist_0044,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0181,Dist_0064,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0182,Dist_0045,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0182,Dist_0065,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0183,Dist_0046,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0183,Dist_0066,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0184,Dist_0047,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0184,Dist_0068,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0185,Dist_0048,,,,,,,,,,,,,,,,
32,,Company Identifier,SIC Code,SIC Description,Manuf_0185,Dist_0070,,,,,,,,,,,,,,,,
