pred,succ,quantity
N000022,N000563,2.23123834703511
N000132,N000363,1.8599839171690904
N000640,N000885,2.492531730886536
N000268,N000493,2.211054234097535
N000039,N000789,2.4169139882158515
N000441,N000843,2.1956544738970507
N000021,N000712,1.7358268333043296
N000061,N000346,1.2800733218560716
N000308,N000798,2.461662805208352
N000388,N000450,1.5984037997308957
N000051,N000137,1.9786399938344583
N000165,N000228,1.1786138065434428
N000069,N000137,2.599676906552591
N000666,N000716,1.9912285018190485
N000771,N000817,1.2027193887236327
N000066,N000292,2.895139294244993
N000334,N000458,1.2732554912043224
N000793,N000957,2.0523301480752587
N000541,N000858,2.301441819764123
N000276,N000979,2.54257451014406
N000871,N000946,2.1366113785520273
N000372,N000575,1.1808629389177736
N000415,N000664,2.4046339747269814
N000125,N000827,2.590757099742927
N000073,N000999,2.2327339052811803
N000928,N000969,1.8623606013951948
N000019,N000508,2.190231759575706
N000649,N000811,1.3526299116722589
N000159,N000861,2.1204612802086404
N000424,N000545,2.7917318055893094
N000533,N000887,2.9662254588300314
N000515,N000761,2.8024643706571424
N000570,N000726,2.3639750980371845
N000065,N000954,2.0035482095167563
N000435,N000961,2.3785750117340383
N000128,N000783,2.676777708474922
N000052,N000260,1.469845390994647
N000229,N000411,1.145970821670765
N000662,N000792,2.110763592821335
N000148,N000241,2.5622550429245834
N000397,N000990,1.5547348891229718
N000528,N000545,1.7698637688080097
N000304,N000690,2.8322241185303754
N000759,N000823,1.2941888423012249
N000736,N000763,2.05910174167216
N000682,N000754,1.3958617613409194
N000513,N000889,1.9547269326236965
N000441,N000882,1.6737123377614336
N000598,N000961,1.1436403919418687
N000764,N000870,1.560883966877271
N000474,N000662,1.4383105540973582
N000229,N000794,1.9039971694961184
N000014,N000710,1.902439413823299
N000088,N000638,2.0048681757857723
N000760,N000958,2.8053620330532434
N000782,N000871,1.138444121943301
N000592,N000977,2.7748177893572734
N000072,N000208,1.0989228014353178
N000510,N000666,1.8210047965164051
N000276,N000598,1.845281868986387
N000576,N000620,1.7065714250328918
N000561,N000768,1.4002501107192251
N000007,N000265,2.660133604587358
N000313,N000770,1.2435650101057183
N000112,N000236,1.2516979019965768
N000599,N000663,1.813681241198242
N000398,N000784,1.6820028551384527
N000634,N000858,2.258127443653358
N000188,N000516,1.7099207706877213
N000214,N000532,2.683974717841374
N000530,N000623,2.1859805216581023
N000403,N000875,1.0872408742192174
N000034,N000464,1.2786555849201966
N000169,N000871,1.5208501024480237
N000682,N000851,2.5631606150861463
N000764,N000786,1.5421629584151657
N000537,N000553,2.065999868042278
N000902,N000918,1.1988225155634429
N000381,N000956,2.914955756329655
N000424,N000470,1.824458809980898
N000652,N000770,1.2490529153196153
N000616,N000687,2.7878908432269425
N000237,N000344,1.9756977325572795
N000815,N000863,1.0231350333126616
N000590,N000841,1.190300932854335
N000491,N000834,2.9127317935236383
N000145,N000304,2.676154847047544
N000100,N000847,2.3985601275419546
N000403,N000586,1.1188871083922625
N000161,N000836,1.3641282778190744
N000053,N000482,2.541485757622861
N000306,N000778,2.991978769759486
N000077,N000411,2.3249574291192636
N000079,N000935,2.5561624884015126
N000324,N000355,2.7271474633796657
N000403,N000873,2.771731899219108
N000585,N000729,2.8960211170248504
N000741,N000761,1.3633752129411252
N000383,N000529,2.8389350882567523
N000303,N000473,2.671445247955779
N000109,N000432,1.4393513486897473
N000025,N000875,2.713026483558849
N000225,N000829,2.5727093510227093
N000812,N000878,2.7397306072070347
N000539,N000836,1.10435520249878
N000476,N000842,2.587311343820727
N000686,N000792,1.6735665487367752
N000093,N000736,1.6930341248857574
N000724,N000729,1.6499573177685078
N000329,N000865,2.108075559614905
N000017,N000536,2.068901506869445
N000736,N000793,2.8819807509602695
N000549,N000702,2.978215548121207
N000377,N000984,1.5380289486331846
N000724,N000898,2.9031528863040315
N000402,N000416,2.2864125932986616
N000655,N000735,1.2949299065884317
N000482,N000732,1.9109495193307906
N000236,N000925,2.0213017236671025
N000874,N000893,2.0017918260004937
N000237,N000383,2.164800518818905
N000184,N000954,2.740029083151582
N000413,N000697,2.4083149420336687
N000015,N000410,1.9497241993328451
N000483,N000700,2.4796101659391843
N000167,N000995,2.491439264308821
N000294,N000895,1.5254303283459518
N000014,N000148,1.2274670827303082
N000021,N000207,1.9728143266712441
N000318,N000937,2.840477297994485
N000350,N000604,1.0215502340864324
N000728,N000966,1.5913426923564036
N000270,N000777,1.5992433747823835
N000202,N000820,1.1533889005029707
N000008,N000430,1.4649158343134472
N000145,N000392,2.5788115545585946
N000202,N000403,1.641561639739869
N000355,N000628,1.9263539031344794
N000464,N000637,2.1636054967785743
N000146,N000912,2.3804337205246258
N000066,N000117,1.1988826463936308
N000245,N000713,2.127747820037642
N000528,N000925,1.4745828915453296
N000462,N000729,1.5124056008903366
N000538,N000714,1.4246413820132564
N000426,N000918,2.636667712067101
N000019,N000730,1.6421588315367035
N000642,N000669,2.164546187781809
N000533,N000718,2.7147244802759456
N000704,N000832,2.920888016185157
N000575,N000663,1.887034294405994
N000165,N000786,2.453477189036568
N000249,N000855,1.651466817960723
N000405,N000916,2.4958037243639817
N000084,N000722,1.0983078706481801
N000243,N000504,1.8707254356344227
N000376,N000560,1.700132780388968
N000303,N000861,2.426822329038797
N000529,N000836,1.9338781201201964
N000185,N000787,1.6452111594011776
N000747,N000973,2.10356679033929
N000238,N000808,2.253898029639325
N000812,N000909,2.260221461756237
N000471,N000736,2.3079580274271274
N000173,N000570,2.7333568345196593
N000368,N000570,1.8865378731304188
N000092,N000935,2.1764629860307094
N000824,N000850,2.413889216196993
N000297,N000458,2.0169435546637855
N000042,N000150,1.5247437609158794
N000462,N000819,2.8870358188973118
N000572,N000665,1.373428970297552
N000348,N000935,1.4183803992322674
N000568,N000707,1.2197505219873068
N000136,N000456,2.53296994052132
N000932,N000981,1.2979204568975133
N000349,N000941,1.6469232197384638
N000120,N000133,2.0388316724086124
N000033,N000225,1.300765041155351
N000239,N000246,2.0223471943003766
N000030,N000609,1.6925845990394848
N000489,N000952,2.93854260912312
N000639,N000642,1.411889669405678
N000293,N000995,1.8609979680561126
N000628,N000709,2.2912562240483094
N000519,N000982,1.8341020756218636
N000101,N000865,2.20076228732974
N000844,N000881,1.743579225443934
N000083,N000373,1.2864207018389366
N000272,N000409,2.1716110838857814
N000649,N000739,2.049876236806723
N000330,N000394,2.4616858409858677
N000133,N000154,1.1204018858926992
N000590,N000761,2.6767641815764383
N000804,N000951,2.643570945355478
N000486,N000870,2.6278314459985816
N000065,N000926,2.4835860079653895
N000025,N000568,2.2796632226548352
N000126,N000180,2.2382431586423905
N000351,N000718,2.8873797587800176
N000370,N000690,1.9745342069249874
N000656,N000859,1.9280467604887603
N000167,N000741,1.149598206527646
N000287,N000431,2.7165203906568713
N000572,N000663,1.9749460416890758
N000550,N000568,2.5469962443862606
N000110,N000366,2.446365040623622
N000178,N000277,2.8729582333085784
N000358,N000460,1.207740391019605
N000482,N000601,2.9626985981566967
N000231,N000970,1.72489108133938
N000126,N000255,1.9434442996665184
N000265,N000353,2.4705381039970216
N000179,N000535,2.2360225479881386
N000175,N000463,1.6772427453422594
N000674,N000884,2.610667364010838
N000808,N000939,1.3731832091115146
N000718,N000945,2.2333099976511193
N000539,N000566,1.5778034115213497
N000103,N000606,1.0890911885463652
N000685,N000960,1.635215920362308
N000396,N000539,2.779261732235198
N000798,N000993,1.946477873714144
N000802,N000900,2.4818968960687187
N000604,N000872,2.3120544285413267
N000688,N000996,1.7385021665511537
N000277,N000552,2.017945626981769
N000178,N000948,1.6439400047370882
N000773,N000957,1.892122857345693
N000430,N000444,2.55840339378784
N000216,N000326,2.943739800541274
N000591,N000837,2.4403254368562664
N000360,N000427,1.2155526564284045
N000061,N000529,1.8433029722842043
N000436,N000609,2.1523609022694625
N000525,N000605,1.9595952801230385
N000323,N000500,2.8425930986844383
N000446,N000857,2.0420024002657295
N000685,N000961,1.9461575654023517
N000321,N000362,2.792384510606354
N000038,N000783,1.9817876956921796
N000532,N000931,2.6814653598525124
N000489,N000895,1.9899207982321707
N000563,N000692,2.20232239408025
N000134,N000583,1.2170240560409615
N000146,N000597,2.5682812280471623
N000082,N000302,2.0133705919833127
N000155,N000158,2.312032010057708
N000063,N000132,1.7790626739217277
N000113,N000434,1.2659331084061403
N000098,N000757,1.4858265637065406
N000446,N000903,2.739651219183359
N000288,N000603,2.885763371721821
N000080,N000874,1.6119586444407268
N000262,N000391,1.3957715697034754
N000735,N000929,2.90652821346349
N000267,N000829,2.767274425984237
N000516,N000740,1.720858678059953
N000472,N000905,1.9851697546978668
N000740,N000978,2.7179921196785433
N000659,N000695,2.112299400927803
N000474,N000569,2.5084551270998596
N000941,N000986,1.8748605450749793
N000815,N000999,2.6654044138485533
N000347,N000503,1.7099891873686417
N000173,N000776,1.4065459417096768
N000033,N000237,2.9289937613176367
N000271,N000421,1.9602579144380805
N000689,N000915,1.3958815131172746
N000529,N000895,1.5194036880000197
N000250,N000303,1.4001191651345704
N000303,N000764,1.6425707870011925
N000206,N000419,1.2630127067806072
N000175,N000701,2.6253372399295305
N000800,N000970,1.718873802536262
N000257,N000578,1.3426414480001032
N000362,N000738,2.361766489712232
N000325,N000738,1.0887420508945973
N000164,N000771,2.456371071130964
N000273,N000700,1.5910500061835262
N000046,N000712,2.3060510877915075
N000026,N000794,1.6013558373046406
N000100,N000492,2.191521763734656
N000759,N000781,2.4424065399378554
N000246,N000269,1.0408326489563493
N000231,N000858,1.4680616612245492
N000241,N000500,1.6541150791404022
N000541,N000717,1.813142689472808
N000304,N000423,1.7526905649079183
N000827,N000895,1.1298050508255273
N000181,N000979,2.632824913792809
N000009,N000751,2.7407474717570692
N000039,N000731,2.8928673066547206
N000229,N000413,2.944283895405418
N000629,N000807,2.4431284986365136
N000026,N000971,2.863199841530873
N000707,N000932,1.4111960127815475
N000794,N000812,1.595896617083433
N000802,N000969,2.473092187731965
N000514,N000802,2.207758364563111
N000567,N000657,1.1885927090196202
N000771,N000879,2.266028080644195
N000594,N000647,2.3479280921446657
N000485,N000630,2.261133596055725
N000037,N000170,2.8800148425475314
N000220,N000873,2.1248008846837934
N000491,N000968,1.7091343886954593
N000238,N000439,1.2140116364428506
N000366,N000696,1.6381181299937344
N000065,N000617,1.0699601030961532
N000104,N000568,1.286406300521302
N000028,N000891,2.0987955627562487
N000071,N000951,1.692570342447786
N000610,N000747,2.811454084538539
N000085,N000640,2.733412628809348
N000122,N000751,1.2037528103607813
N000178,N000478,1.4502527159973557
N000069,N000511,2.7939127755511475
N000832,N000954,2.8183821416066595
N000329,N000758,1.612947406780802
N000047,N000768,1.9417928729273233
N000538,N000786,1.228135079840466
N000050,N000632,2.6673311611709316
N000221,N000830,2.1056207004564023
N000145,N000148,2.4784377359026744
N000508,N000649,2.5730170228483553
N000185,N000786,2.130511254786996
N000091,N000338,1.2866774328070545
N000320,N000644,1.4825216312681737
N000277,N000310,1.9310046637607183
N000257,N000910,1.903054309113247
N000050,N000124,2.184112442283504
N000092,N000096,1.3356329282831951
N000067,N000133,2.478715170929899
N000498,N000997,2.7884734197330943
N000256,N000649,1.0566748581204273
N000199,N000330,1.6819579210723328
N000319,N000631,2.80815843452072
N000033,N000257,1.1437093725476557
N000635,N000997,2.653049860430444
N000178,N000711,2.287454751027969
N000537,N000679,2.270950990099313
N000554,N000579,2.4606248569656204
N000037,N000994,2.1637997971882386
N000088,N000588,1.479153281095635
N000762,N000841,1.6035054067708765
N000312,N000806,2.872738012130762
N000160,N000748,2.8717865954153816
N000180,N000979,2.099784570527313
N000396,N000608,1.3052921608197448
N000113,N000635,2.6244956660679386
N000804,N000989,2.582843315943223
N000770,N000856,1.8788657294887305
N000660,N000872,1.3420613405267774
N000656,N000810,2.547475123296431
N000180,N000404,1.6409357201607906
N000455,N000886,2.1835829720051185
N000263,N000995,2.7144028493821146
N000756,N000757,1.9403330468153936
N000333,N000830,1.1422558616878697
N000274,N000607,2.878753504212215
N000068,N000885,1.838031525656227
N000021,N000190,2.3511529573515295
N000634,N000834,1.4358480484142544
N000342,N000553,1.0440977111431122
N000312,N000614,2.1447031010211486
N000198,N000748,1.707068530693586
N000415,N000788,2.48794523681547
N000024,N000882,1.6756562405547808
N000007,N000699,2.6099443360063157
N000398,N000982,1.661963310197794
N000001,N000929,1.0646880657332711
N000349,N000465,2.9743248922670555
N000405,N000780,1.2486730596656466
N000069,N000787,2.586284892031163
N000244,N000832,1.75804938258626
N000064,N000168,1.8975726818401504
N000352,N000577,1.4750097528568697
N000535,N000994,1.5649181686118936
N000261,N000715,2.547162450342843
N000149,N000571,2.5077336763304885
N000208,N000920,2.4002555516551807
N000380,N000710,1.8902909796245684
N000365,N000410,2.144139987645908
N000054,N000889,2.0887149456552607
N000214,N000566,1.4052570827129682
N000150,N000502,2.552533729086776
N000687,N000740,2.096774653551147
N000555,N000801,1.8735953941211438
N000263,N000994,1.2440868165004348
N000254,N000538,2.904352938350791
N000095,N000115,2.118819692540897
N000032,N000084,2.3101050494116473
N000773,N000979,2.560058222779936
N000044,N000046,1.3036463873193047
N000346,N000558,2.872421295534997
N000313,N000861,2.0697595143931133
N000187,N000759,2.629074701974083
N000066,N000704,1.6344066129956099
N000749,N000966,2.6461324177000494
N000513,N000905,2.1515051978421766
N000917,N000982,2.946567027528647
N000785,N000838,2.9626364534538157
N000034,N000696,1.126597433953457
N000053,N000800,1.1941781003545051
N000631,N000754,2.690070534798026
N000283,N000314,1.495796202858539
N000237,N000433,2.590420033186642
N000328,N000718,2.7649274388269127
N000259,N000683,1.05181290555797
N000138,N000858,2.5571862371396046
N000093,N000362,1.7476373305391943
N000491,N000620,1.5648350546965983
N000184,N000652,1.8932201368240054
N000232,N000399,1.8104776863015257
N000006,N000274,2.295970205783645
N000644,N000950,1.8394339012880585
N000281,N000513,1.219338923895743
N000114,N000272,2.7288614469619974
N000676,N000931,1.9936814363098834
N000088,N000135,1.6200150883812496
N000386,N000802,2.780249801597762
N000038,N000621,2.9147156290895966
N000382,N000848,2.405882070340026
N000754,N000972,2.896667034655521
N000347,N000674,1.234629332747284
N000363,N000463,1.0512247562389088
N000309,N000780,2.795785087544024
N000133,N000817,2.4656400370249676
N000061,N000381,2.4784791484409254
N000297,N000905,1.6883191729305667
N000128,N000672,1.4772051075543045
N000076,N000558,1.9306312680247941
N000466,N000752,2.4113620382685728
N000427,N000726,1.599906665580248
N000849,N000900,1.3448310440619966
N000059,N000731,1.1281783985097245
N000432,N000877,2.3701214178535386
N000094,N000502,2.676523788001326
N000294,N000529,2.0479800584838808
N000497,N000918,1.5252286601215232
N000759,N000882,2.978179518282256
N000231,N000452,2.796782744045398
N000016,N000746,2.93163093873103
N000012,N000580,2.73620623942195
N000461,N000589,1.3310969572571842
N000299,N000649,1.0337761898933375
N000276,N000300,1.6288180655486533
N000218,N000744,2.419151159331536
N000168,N000796,1.615917922281458
N000394,N000472,1.1542074591502856
N000043,N000754,2.8286929399765324
N000223,N000236,2.9783038789598395
N000154,N000290,2.061640707289387
N000343,N000765,2.12866384132252
N000379,N000711,2.71956133552039
N000093,N000492,1.9520405788868629
N000131,N000820,2.1867744063097683
N000302,N000998,1.2409065457976116
N000187,N000708,1.7068379137326106
N000271,N000919,2.715559844301166
N000140,N000670,1.929119326662953
N000892,N000930,1.2862245315816632
N000151,N000397,2.057830773254049
N000253,N000799,1.4737914009618707
N000262,N000763,2.3421552032374366
N000244,N000931,1.6241320801029873
N000067,N000518,2.330293898872974
N000483,N000895,2.66737866648915
N000175,N000310,1.2371990145520835
N000303,N000818,1.7206253424846536
N000052,N000956,1.320963063996888
N000290,N000306,1.485923092270909
N000333,N000700,1.7324867309985579
N000436,N000926,1.2063010701834072
N000055,N000529,1.94094806735916
N000644,N000920,2.6247928735167565
N000434,N000907,2.8374658752555444
N000016,N000181,1.2761818642120253
N000602,N000775,2.2808144513011257
N000906,N000929,2.7988875710173375
N000151,N000319,1.5589399232032148
N000007,N000197,2.008126451602046
N000563,N000841,2.1879940496368206
N000252,N000513,2.692092714167169
N000903,N000935,2.5695181692457374
N000226,N000985,2.3366096998813024
N000428,N000888,1.1708446419072822
N000681,N000834,1.9538069585844124
N000110,N000271,2.0959537901329366
N000210,N000486,1.12300925558832
N000288,N000949,1.748777319575691
N000056,N000708,1.4181169791011843
N000202,N000887,2.3594061365874346
N000816,N000969,1.5025473899469022
N000063,N000927,2.4536077340268116
N000111,N000124,2.36202724838801
N000139,N000712,1.9919042918865195
N000918,N000930,2.724394270203464
N000132,N000189,2.639329224217482
N000335,N000636,1.9587049131093763
N000121,N000939,2.8081572788554126
N000040,N000300,1.6693132869559066
N000168,N000791,2.9315744384712588
N000269,N000633,1.0011853353222702
N000408,N000978,1.774652234453249
N000689,N000932,2.7810281159185983
N000086,N000468,2.4006097552733614
N000199,N000209,1.8505275718446288
N000143,N000205,1.3040241158196817
N000782,N000970,2.1340397483453337
N000566,N000658,2.3811141720079787
N000342,N000437,2.17176322567046
N000252,N000571,2.0420807128186125
N000028,N000784,2.9710347770195265
N000249,N000370,2.7471283978096697
N000312,N000707,1.631923985577567
N000244,N000834,1.924295830632834
N000233,N000239,1.2343757885476123
N000427,N000861,1.2461005933831595
N000744,N000845,1.3618834621366738
N000695,N000771,1.9912051345315012
N000676,N000763,2.871063388209345
N000192,N000306,2.7248118484202637
N000553,N000824,1.64870028423662
N000056,N000752,1.264884076527414
N000067,N000264,2.7268026527237623
N000317,N000768,1.3293743720425273
N000358,N000505,1.4762805157394392
N000844,N000916,1.239049293188189
N000187,N000406,2.7238438852105737
N000093,N000616,2.62994971402866
N000241,N000856,1.5198178281686885
N000008,N000675,2.652011145630012
N000699,N000782,1.7908620690568908
N000325,N000867,1.0316218633003351
N000015,N000604,1.088308378908699
N000580,N000949,1.1501980630959792
N000083,N000751,1.5857670968639752
N000544,N000623,1.2308678148572083
N000116,N000455,1.7310873927131878
N000042,N000999,1.4561248995688911
N000751,N000845,2.3476957072098616
N000842,N000993,2.7854220990737693
N000409,N000796,2.834224366626978
N000032,N000164,2.66234277800758
N000444,N000850,2.7582342157553654
N000092,N000721,1.3948851168858722
N000302,N000649,1.1304984281588317
N000473,N000611,1.0851546222954533
N000141,N000663,1.8454283458105514
N000348,N000523,2.7800265110437694
N000030,N000275,1.899948481973251
N000049,N000366,1.3990710370292796
N000378,N000881,2.6257384788588167
N000535,N000707,2.4852920912709924
N000808,N000924,1.8253713778960912
N000801,N000983,2.417785030267188
N000058,N000519,2.948699447271486
N000604,N000997,2.7332261898651193
N000272,N000317,1.889728952111678
N000313,N000619,1.977500430398738
N000093,N000405,2.7269862182055586
N000138,N000853,1.4851724243783204
N000291,N000630,1.549256276105816
N000027,N000256,1.497810574968589
N000012,N000037,2.3912181976515274
N000000,N000848,1.2788541235366184
N000153,N000839,2.5895491894672427
N000077,N000329,2.7688043663704507
N000055,N000124,1.9256894070709394
N000187,N000987,1.4530966478836882
N000597,N000971,2.294122655893939
N000238,N000325,2.742421431760082
N000204,N000933,1.3887810892190247
N000387,N000525,2.5772635684626195
N000275,N000960,1.9337401670312253
N000250,N000616,1.0134286440097942
N000040,N000773,2.055856849876145
N000267,N000496,1.416193411973972
N000042,N000208,1.3958292327514918
N000385,N000966,2.9024518659121443
N000282,N000672,1.7849949336883735
N000219,N000804,1.973246638731868
N000582,N000932,1.9338070016174191
N000887,N000941,2.379359340604144
N000349,N000660,2.057366428001835
N000255,N000423,2.091877689217207
N000352,N000630,2.8490635179523958
N000152,N000312,2.44490388703342
N000189,N000567,1.2978413334351009
N000222,N000241,1.0477979796496493
N000326,N000878,1.4591694405547782
N000517,N000578,2.6668036702323628
N000534,N000789,2.5364551040980885
N000211,N000270,2.1366254881212208
N000602,N000833,2.720432910076833
N000349,N000814,2.4566562963490286
N000085,N000260,1.6883038552846599
N000140,N000463,1.6322005950001153
N000142,N000935,2.6798953743222693
N000853,N000935,2.3629461199635453
N000622,N000778,1.2544369715690213
N000269,N000343,2.671195758249985
N000128,N000834,2.6066335924089454
N000184,N000764,2.976040727171097
N000813,N000953,1.2284115626549612
N000066,N000477,1.223338290909219
N000123,N000185,2.028047596897956
N000184,N000412,2.2577656558643655
N000004,N000403,1.870515683165916
N000082,N000109,2.532093256044587
N000448,N000599,1.5642998962970251
N000650,N000784,1.2144906768383306
N000316,N000690,1.368393713680101
N000699,N000821,2.5347937304237846
N000772,N000912,2.5957176689020414
N000009,N000432,1.6406404334164957
N000768,N000897,1.741482569208557
N000792,N000826,2.4075765117257975
N000523,N000805,2.6200739777911366
N000287,N000480,2.393404361073438
N000167,N000183,1.028163455128818
N000044,N000595,1.875511383054649
N000843,N000879,2.7681574960288295
N000526,N000550,2.503312897666241
N000717,N000849,2.05812190578708
N000372,N000910,1.9659804736944768
N000503,N000956,2.184525202411932
N000150,N000934,1.9345855587661298
N000886,N000932,1.5404774699854342
N000005,N000908,1.5988690002229835
N000710,N000935,1.2479359136109152
N000001,N000341,1.572409950314209
N000690,N000775,2.1051336204452515
N000278,N000861,2.7428875546063036
N000119,N000676,1.4716940290387508
N000644,N000693,1.2849039273614142
N000108,N000838,1.715306988750398
N000706,N000796,1.3001557522574834
N000374,N000564,2.306162063341713
N000004,N000124,1.4656449723771605
N000646,N000814,2.476387193272428
N000249,N000772,1.6692983233632752
N000355,N000802,1.0923047590079873
N000395,N000664,2.2776354730066495
N000580,N000997,2.965702393659652
N000073,N000842,1.9201112269577312
N000072,N000757,1.9298821176002265
N000603,N000919,1.1306891521463842
N000549,N000711,1.2757795719149394
N000267,N000350,2.4995950362228605
N000254,N000300,1.4869539124429374
N000082,N000899,1.923661231222866
N000028,N000396,2.190026005852462
N000066,N000294,2.8815371873406623
N000103,N000383,2.7480104653184085
N000088,N000111,2.8683132986978306
N000402,N000616,1.028561880992189
N000324,N000817,2.159277798616399
N000454,N000851,2.6092631328101024
N000237,N000825,1.4748342356000539
N000944,N000978,1.536844496381212
N000028,N000309,1.5846940956948274
N000022,N000137,1.1399431227133892
N000292,N000595,1.4299507275388863
N000049,N000157,2.0771720757920553
N000209,N000604,2.3468612805208604
N000024,N000108,1.5629872755042438
N000237,N000882,1.6090946306323453
N000360,N000798,1.4165446036182427
N000697,N000913,2.7666698817962967
N000416,N000756,1.5478331873911064
N000478,N000729,1.3445497407006868
N000134,N000368,2.620053899938761
N000096,N000575,2.833996797369969
N000393,N000510,2.518032179516156
N000616,N000941,2.8677425701936676
N000706,N000871,2.97634531927431
N000143,N000885,2.5337832449252815
N000398,N000994,1.475459296742248
N000254,N000262,1.6410988627624972
N000244,N000881,2.1362625120600303
N000712,N000742,2.170301823261391
N000589,N000790,2.2100285514395344
N000191,N000661,1.0829859008582476
N000365,N000402,2.8618728433886957
N000340,N000517,2.8864306820282213
N000211,N000694,2.6353828080891715
N000339,N000526,2.029780254912103
N000099,N000178,2.6470479544849645
N000053,N000266,2.779014177222928
N000007,N000047,2.1646554932044304
N000406,N000812,1.595851870822752
N000434,N000998,1.2383918094247468
N000489,N000794,1.089223388918518
N000139,N000744,1.7329215025344895
N000531,N000711,2.292439712842917
N000592,N000672,2.5619056430648026
N000059,N000956,2.8512154992611727
N000044,N000570,1.8769350999527996
N000251,N000794,2.2512275756348874
N000212,N000298,1.002732275834891
N000500,N000638,2.186899523349986
N000518,N000802,1.7721961374135384
N000000,N000253,2.556684441812942
N000211,N000956,1.8035690694009023
N000537,N000890,2.197069471379984
N000703,N000983,2.7158718919294342
N000117,N000882,2.50802629098707
N000741,N000883,2.1142714563152682
N000325,N000508,2.749718485840347
N000452,N000759,1.3513698711662743
N000572,N000667,2.987155907581
N000023,N000348,2.059610727310685
N000248,N000950,1.7267867747253327
N000545,N000977,2.391331105508937
N000463,N000479,1.5051151634845854
N000211,N000749,1.6549298253356748
N000029,N000234,2.9648688439642488
N000597,N000835,2.4044199213250916
N000051,N000923,2.730416521670052
N000169,N000528,1.9805087594366784
N000744,N000896,2.074672589055122
N000212,N000458,1.633045290256726
N000544,N000697,1.1420725769597047
N000534,N000964,2.164605007958664
N000461,N000913,1.2046257132580063
N000153,N000629,2.8321049479673635
N000548,N000681,2.973508822121272
N000077,N000899,1.3725560278295779
N000234,N000309,2.0012384032446273
N000229,N000653,2.8927577137411804
N000778,N000937,1.3449019949619996
N000061,N000404,2.6097042632505687
N000831,N000903,1.1027920638262396
N000682,N000985,2.2361583365211013
N000006,N000834,2.0398045313361846
N000104,N000831,2.371218203672141
N000150,N000185,2.218728158237993
N000121,N000401,2.126543822584149
N000540,N000878,2.7857900467800825
N000021,N000761,2.7604472311239827
N000057,N000477,1.6108700111434677
N000159,N000682,2.6449476196960364
N000795,N000940,2.7794036936164823
N000112,N000902,1.9712768446062054
N000586,N000635,1.637299669344702
N000179,N000913,2.968062366374186
N000071,N000495,1.9111526853067058
N000534,N000750,2.020242145875665
N000626,N000830,1.8537374022455047
N000168,N000495,1.5289328700271898
N000002,N000111,2.849853895409864
N000064,N000545,1.5249149810058873
N000187,N000770,2.610929990561698
N000022,N000129,2.5767143583531977
N000081,N000730,1.4712546326404468
N000052,N000905,1.4735517900680652
N000084,N000237,1.5492026927836735
N000882,N000966,2.9243147771488402
N000530,N000976,2.3295465726315996
N000140,N000841,2.917910210959664
N000404,N000747,1.9552326882224134
N000074,N000341,2.951449551103123
N000593,N000780,2.7897117506978493
N000550,N000826,2.1411618174288796
N000170,N000381,1.1754071410033027
N000553,N000805,1.7692583282366408
N000062,N000577,1.0132134795283638
N000156,N000362,1.6167743164034711
N000171,N000639,2.84112048531006
N000081,N000175,1.5125170062393083
N000640,N000810,2.7403338267176522
N000137,N000936,2.0135687147871564
N000007,N000081,1.5592997711183376
N000742,N000819,2.2676922580742738
N000399,N000555,1.4024479570697197
N000152,N000531,2.7601856277615395
N000155,N000167,2.428643251169695
N000074,N000620,2.4714929023717587
N000222,N000413,2.363873493911245
N000101,N000913,2.99700545031783
N000387,N000436,1.89803224583838
N000867,N000919,2.684609368405146
N000187,N000769,2.5797511922975263
N000342,N000970,2.5928661164396862
N000102,N000949,2.1089900219142512
N000432,N000626,1.4796492953045095
N000363,N000455,1.7829394835520551
N000500,N000522,1.941655662331224
N000368,N000742,2.0480942156069615
N000113,N000989,1.0837594465002556
N000212,N000596,1.9773028363978076
N000476,N000689,1.0698943612816214
N000257,N000875,2.102775903883456
N000517,N000885,2.324190920170467
N000253,N000487,1.6772680659601131
N000005,N000050,2.1323675342329733
N000039,N000246,1.1613080018150796
N000184,N000655,2.43313474857976
N000379,N000843,2.420638806366517
N000575,N000814,2.1934593200401262
N000617,N000955,2.6446619464504417
N000115,N000716,1.04033169387758
N000697,N000759,1.3876674266579352
N000832,N000952,1.5899839184302438
N000255,N000957,2.430397412683429
N000410,N000567,2.528266192865318
N000364,N000709,2.4877587934813516
N000373,N000843,1.6110130086539167
N000133,N000175,1.0772987595327055
N000371,N000840,2.7553259486814845
N000207,N000989,1.4050560975503612
N000038,N000170,2.7794282270391975
N000013,N000589,2.954553514965548
N000261,N000281,1.1338558186717185
N000261,N000995,1.1944817373798344
N000629,N000892,2.8333334933322245
N000312,N000462,2.9316841465477497
N000090,N000129,2.951035758842748
N000076,N000473,1.2959622108668787
N000418,N000544,2.6970618818699124
N000012,N000767,1.7966289210212902
N000459,N000674,1.7739353572569156
N000011,N000156,1.271571983056517
N000731,N000884,2.4616145876704856
N000113,N000643,2.2461879894762617
N000304,N000514,2.307782664478235
N000167,N000347,2.5150030611907024
N000115,N000523,2.999266008605088
N000449,N000776,1.2324763573396869
N000237,N000687,1.1767628470049796
N000399,N000539,2.324032702298065
N000392,N000495,2.1164713398830646
N000286,N000930,2.3949110730793195
N000186,N000678,2.5328553674298724
N000043,N000275,2.987467533198889
N000501,N000813,2.9955803263428473
